Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
10.374408960342407	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	30049
20.368297815322876	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	60098
32.52727484703064	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	90147
43.11639595031738	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	120196
53.687591791152954	4	0.2361809	2.168643	27.0	0.0	151.0	0.0	0.0015641119	0.0015641119	0.0015641119	0.0015641119	30049	150245
65.039137840271	5	0.22110553	2.6602137	37.0	0.0	151.0	0.0	0.0014642751	0.0014642751	0.0014642751	0.0014642751	30049	180294
75.06017708778381	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	210343
85.03132677078247	7	0.04522613	0.63638806	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.0002995108	0.0002995108	30049	240392
94.86060094833374	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	270441
105.10873794555664	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	300490
115.1791889667511	10	0.09045226	1.272776	18.0	0.0	151.0	0.0	0.0005990216	0.0005990216	0.0005990216	0.0005990216	30049	330539
126.21312403678894	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	360588
135.72681379318237	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	390637
146.6903510093689	13	0.08040201	1.1313567	16.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.00053246366	0.00053246366	30049	420686
157.39498496055603	14	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	3.327898e-05	3.327898e-05	30049	450735
168.23415684700012	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	480784
178.76681804656982	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	510833
189.01452207565308	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	540882
200.53159379959106	18	0.06030151	0.8485173	12.0	0.0	151.0	0.0	0.00039934774	0.00039934774	0.00039934774	0.00039934774	30049	570931
211.30179595947266	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	600980
221.64882493019104	20	0.08040201	0.89305985	12.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.00053246366	0.00053246366	30049	631029
231.45212197303772	21	0.11557789	0.96246576	11.0	0.0	151.0	0.0	0.0007654165	0.0007654165	0.0007654165	0.0007654165	30049	661078
241.00671291351318	22	0.41708544	3.7459404	44.0	0.0	151.0	0.0	0.0027621551	0.0027621551	0.0027621551	0.0027621551	30049	691127
250.61821103096008	23	0.5125628	3.1842248	28.0	0.0	151.0	0.0	0.0033944556	0.0033944556	0.0033944556	0.0033944556	30049	721176
260.0655059814453	24	0.06532663	0.6655588	9.0	0.0	151.0	0.0	0.00043262672	0.00043262672	0.00043262672	0.00043262672	30049	751225
269.3702919483185	25	1.1306533	4.8217483	30.0	0.0	151.0	0.0	0.00748777	0.00748777	0.00748777	0.00748777	30049	781274
