Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.4975080490112305	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.018621812352021525	-0.018621812352021525	1008	1008
3.3926000595092773	1	-0.40999606	0.08901172	-0.21928675	-0.60998404	21.0	0.0	-0.019523622	-0.019523622	-0.01760355241464819	-0.01760355241464819	1008	2016
3.699862003326416	2	-0.426329	0.08128713	-0.2239331	-0.6063069	21.0	0.0	-0.02030138	-0.02030138	-0.018622669776285135	-0.018622669776285135	1008	3024
4.006731033325195	3	-0.42400846	0.090659335	-0.28350767	-0.6424762	21.0	0.0	-0.020190882	-0.020190882	-0.018809869453526466	-0.018809869453526466	1008	4032
4.351216793060303	4	-0.4287815	0.07740029	-0.25647965	-0.62132347	21.0	0.0	-0.020418167	-0.020418167	-0.019044179818886692	-0.019044179818886692	1008	5040
4.743842124938965	5	-0.4205579	0.08186574	-0.17444383	-0.5759735	21.0	0.0	-0.020026563	-0.020026563	-0.018596806704322746	-0.018596806704322746	1008	6048
5.082021951675415	6	-0.44833645	0.09835151	-0.24400638	-0.68905103	21.0	0.0	-0.021349354	-0.021349354	-0.019924729140883144	-0.019924729140883144	1008	7056
5.424891948699951	7	-0.42406067	0.08903626	-0.23483375	-0.6288443	21.0	0.0	-0.020193364	-0.020193364	-0.01868518050828821	-0.01868518050828821	1008	8064
5.749845027923584	8	-0.44071865	0.091258906	-0.2563263	-0.59743834	21.0	0.0	-0.020986604	-0.020986604	-0.019710192965170313	-0.019710192965170313	1008	9072
6.085488796234131	9	-0.42832652	0.101596884	-0.27899	-0.6960916	21.0	0.0	-0.0203965	-0.0203965	-0.019220602295527255	-0.019220602295527255	1008	10080
6.407684803009033	10	-0.49785623	0.10672868	-0.29602107	-0.74696076	21.0	0.0	-0.023707438	-0.023707438	-0.02216242775815998	-0.02216242775815998	1008	11088
6.73077392578125	11	-0.46778262	0.1241527	-0.16204028	-0.8491709	21.0	0.0	-0.022275362	-0.022275362	-0.02102543332527023	-0.02102543332527023	1008	12096
7.0659871101379395	12	-0.45660782	0.10865734	-0.23197204	-0.72956234	21.0	0.0	-0.021743229	-0.021743229	-0.02056384079376702	-0.02056384079376702	1008	13104
7.389756917953491	13	-0.5130692	0.10676012	-0.2762335	-0.8392805	21.0	0.0	-0.024431868	-0.024431868	-0.023094482044260234	-0.023094482044260234	1008	14112
7.728055953979492	14	-0.5126808	0.11292776	-0.2675705	-0.9079179	21.0	0.0	-0.024413373	-0.024413373	-0.023041072417845712	-0.023041072417845712	1008	15120
8.114453077316284	15	-0.53207844	0.14824009	-0.27779108	-0.92242926	21.0	0.0	-0.025337068	-0.025337068	-0.023910062356692397	-0.023910062356692397	1008	16128
8.461883783340454	16	-0.5281958	0.11969217	-0.2468848	-0.9449798	21.0	0.0	-0.02515218	-0.02515218	-0.023953433979508845	-0.023953433979508845	1008	17136
8.81375789642334	17	-0.51126933	0.13040464	-0.26107356	-0.8110024	21.0	0.0	-0.024346158	-0.024346158	-0.023124593679606693	-0.023124593679606693	1008	18144
9.158581018447876	18	-0.58772767	0.12550053	-0.34985006	-0.99752694	21.0	0.0	-0.027987033	-0.027987033	-0.02665923848056853	-0.02665923848056853	1008	19152
9.503260850906372	19	-0.5607111	0.113507554	-0.3658825	-0.86742043	21.0	0.0	-0.026700526	-0.026700526	-0.02544875337121463	-0.02544875337121463	1008	20160
9.888423919677734	20	-0.56487006	0.11802205	-0.28337514	-0.76504004	21.0	0.0	-0.026898574	-0.026898574	-0.02564864547804974	-0.02564864547804974	1008	21168
10.247802019119263	21	-0.6030138	0.12251939	-0.416105	-0.87956154	21.0	0.0	-0.02871494	-0.02871494	-0.027557165700146873	-0.027557165700146873	1008	22176
10.586465120315552	22	-0.5571801	0.13588169	-0.32937515	-0.9547558	21.0	0.0	-0.026532382	-0.026532382	-0.02545098456298108	-0.02545098456298108	1008	23184
10.9386727809906	23	-0.5516222	0.11185277	-0.32368287	-0.825615	21.0	0.0	-0.026267722	-0.026267722	-0.025105581263176115	-0.025105581263176115	1008	24192
11.350445032119751	24	-0.5398269	0.12243683	-0.24143843	-0.8833292	21.0	0.0	-0.025706045	-0.025706045	-0.02472500524926272	-0.02472500524926272	1008	25200
11.735633850097656	25	-0.55118275	0.13665909	-0.30925712	-0.86946815	21.0	0.0	-0.026246797	-0.026246797	-0.025288697288686334	-0.025288697288686334	1008	26208
12.075867891311646	26	-0.515117	0.11476585	-0.29468694	-0.86685956	21.0	0.0	-0.024529379	-0.024529379	-0.02366386537582897	-0.02366386537582897	1008	27216
12.417963027954102	27	-0.5231583	0.116315275	-0.2906907	-0.7799806	21.0	0.0	-0.024912303	-0.024912303	-0.024008642614756433	-0.024008642614756433	1008	28224
12.745489835739136	28	-0.5192047	0.1024495	-0.26667312	-0.7452525	21.0	0.0	-0.024724033	-0.024724033	-0.02383581693385813	-0.02383581693385813	1008	29232
13.077500820159912	29	-0.49746338	0.09552208	-0.2903329	-0.7324084	21.0	0.0	-0.023688732	-0.023688732	-0.02286334999364656	-0.02286334999364656	1008	30240
13.405028104782104	30	-0.48360956	0.09394272	-0.31260732	-0.675434	21.0	0.0	-0.023029026	-0.023029026	-0.022217897298247115	-0.022217897298247115	1008	31248
13.73346996307373	31	-0.46002588	0.08509989	-0.23301472	-0.6684034	21.0	0.0	-0.021905994	-0.021905994	-0.021171026376536676	-0.021171026376536676	1008	32256
14.0595121383667	32	-0.4457322	0.09639594	-0.27182162	-0.76459134	21.0	0.0	-0.021225343	-0.021225343	-0.0205126486644053	-0.0205126486644053	1008	33264
14.394137859344482	33	-0.43273056	0.096941106	-0.27765614	-0.6102313	21.0	0.0	-0.020606216	-0.020606216	-0.01984125094414336	-0.01984125094414336	1008	34272
14.734133958816528	34	-0.45630488	0.0835655	-0.27418998	-0.6892942	21.0	0.0	-0.021728802	-0.021728802	-0.021010728561162248	-0.021010728561162248	1008	35280
15.061117887496948	35	-0.45179415	0.08455573	-0.23519664	-0.6317828	21.0	0.0	-0.021514008	-0.021514008	-0.020809804040147335	-0.020809804040147335	1008	36288
15.41237497329712	36	-0.42419437	0.07208616	-0.2872908	-0.5997071	21.0	0.0	-0.020199731	-0.020199731	-0.01946722412639206	-0.01946722412639206	1008	37296
15.75824785232544	37	-0.43234858	0.07855515	-0.26648843	-0.6281011	21.0	0.0	-0.020588027	-0.020588027	-0.019903527028380396	-0.019903527028380396	1008	38304
16.10499095916748	38	-0.44319177	0.0875109	-0.2225247	-0.6948388	21.0	0.0	-0.02110437	-0.02110437	-0.020400039535086113	-0.020400039535086113	1008	39312
16.454931020736694	39	-0.43606558	0.088431634	-0.2772738	-0.6569489	21.0	0.0	-0.020765029	-0.020765029	-0.02001296473268024	-0.02001296473268024	1008	40320
16.812458992004395	40	-0.4288663	0.068822235	-0.31063342	-0.74073327	21.0	0.0	-0.020422207	-0.020422207	-0.019673810548744463	-0.019673810548744463	1008	41328
17.168128967285156	41	-0.42997956	0.08531552	-0.2923059	-0.63518465	21.0	0.0	-0.020475218	-0.020475218	-0.019811711716348872	-0.019811711716348872	1008	42336
17.503809928894043	42	-0.44273674	0.08367014	-0.24573663	-0.692688	21.0	0.0	-0.021082705	-0.021082705	-0.020444275542566257	-0.020444275542566257	1008	43344
17.870497941970825	43	-0.41883144	0.08212282	-0.2855199	-0.6518065	21.0	0.0	-0.019944353	-0.019944353	-0.019360519019568017	-0.019360519019568017	1008	44352
18.239930152893066	44	-0.44663468	0.067506984	-0.31637692	-0.5785294	21.0	0.0	-0.021268321	-0.021268321	-0.020615995384482815	-0.020615995384482815	1008	45360
18.579843997955322	45	-0.41823635	0.07708991	-0.25666305	-0.6282829	21.0	0.0	-0.019916018	-0.019916018	-0.01929893585431731	-0.01929893585431731	1008	46368
18.917685985565186	46	-0.42579952	0.08496432	-0.2610206	-0.63474166	21.0	0.0	-0.020276168	-0.020276168	-0.019737321803333492	-0.019737321803333492	1008	47376
19.255753993988037	47	-0.45667338	0.1024336	-0.23843001	-0.6621899	21.0	0.0	-0.021746352	-0.021746352	-0.021188516166395367	-0.021188516166395367	1008	48384
19.590878009796143	48	-0.4225184	0.09053324	-0.2821924	-0.65293634	21.0	0.0	-0.020119924	-0.020119924	-0.019580171433624123	-0.019580171433624123	1008	49392
19.94012999534607	49	-0.44279298	0.073972434	-0.29777792	-0.6364827	21.0	0.0	-0.02108538	-0.02108538	-0.02058171418181923	-0.02058171418181923	1008	50400
20.283249855041504	50	-0.41536412	0.07264265	-0.25838643	-0.6146311	21.0	0.0	-0.019779243	-0.019779243	-0.019286424872710865	-0.019286424872710865	1008	51408
20.625792026519775	51	-0.42909074	0.062646896	-0.32187098	-0.5523441	21.0	0.0	-0.020432893	-0.020432893	-0.019960971805967457	-0.019960971805967457	1008	52416
20.961307764053345	52	-0.4339192	0.06816957	-0.31796464	-0.61544096	21.0	0.0	-0.020662818	-0.020662818	-0.020211834033308684	-0.020211834033308684	1008	53424
21.288991928100586	53	-0.42658725	0.075026885	-0.30117846	-0.6399156	21.0	0.0	-0.020313678	-0.020313678	-0.019851232644397067	-0.019851232644397067	1008	54432
21.620119094848633	54	-0.41040733	0.070938416	-0.2844792	-0.60388356	21.0	0.0	-0.019543206	-0.019543206	-0.019117965851783485	-0.019117965851783485	1008	55440
21.955626964569092	55	-0.3999165	0.06997895	-0.25873628	-0.6400404	21.0	0.0	-0.019043643	-0.019043643	-0.018629474923091926	-0.018629474923091926	1008	56448
22.28720474243164	56	-0.41090217	0.07071392	-0.2201558	-0.5585186	21.0	0.0	-0.01956677	-0.01956677	-0.019145086497587976	-0.019145086497587976	1008	57456
22.631062030792236	57	-0.40177712	0.06737992	-0.2948434	-0.6102554	21.0	0.0	-0.019132243	-0.019132243	-0.018724009760899017	-0.018724009760899017	1008	58464
22.961829900741577	58	-0.39147592	0.061362382	-0.23838818	-0.56517464	21.0	0.0	-0.01864171	-0.01864171	-0.018230504932275578	-0.018230504932275578	1008	59472
23.290618181228638	59	-0.3766743	0.07392269	-0.21784225	-0.5626772	21.0	0.0	-0.01793687	-0.01793687	-0.01751873920951236	-0.01751873920951236	1008	60480
23.61938786506653	60	-0.36642405	0.058430165	-0.2418352	-0.48577023	21.0	0.0	-0.017448766	-0.017448766	-0.017054121153547076	-0.017054121153547076	1008	61488
23.960865020751953	61	-0.35888	0.054308046	-0.21791059	-0.4835455	21.0	0.0	-0.017089523	-0.017089523	-0.016624715882358997	-0.016624715882358997	1008	62496
24.302433967590332	62	-0.35381833	0.065202355	-0.19097395	-0.50548214	21.0	0.0	-0.016848492	-0.016848492	-0.01641193762179946	-0.01641193762179946	1008	63504
24.645819902420044	63	-0.35278988	0.06180772	-0.24524125	-0.5028049	21.0	0.0	-0.016799519	-0.016799519	-0.01635218471458541	-0.01635218471458541	1008	64512
24.99739098548889	64	-0.34164152	0.059010193	-0.24142717	-0.487961	21.0	0.0	-0.016268644	-0.016268644	-0.015810448676880026	-0.015810448676880026	1008	65520
25.355520963668823	65	-0.34652615	0.065768406	-0.19699974	-0.49794278	21.0	0.0	-0.016501244	-0.016501244	-0.016015287103908475	-0.016015287103908475	1008	66528
25.70917296409607	66	-0.35718894	0.0653129	-0.21964502	-0.5030841	21.0	0.0	-0.017008997	-0.017008997	-0.016535684436299804	-0.016535684436299804	1008	67536
26.06339192390442	67	-0.37535512	0.06608657	-0.2542464	-0.5387973	21.0	0.0	-0.01787405	-0.01787405	-0.01740656761848989	-0.01740656761848989	1008	68544
26.423015832901	68	-0.3539481	0.06504676	-0.22515579	-0.50762755	21.0	0.0	-0.01685467	-0.01685467	-0.016371730541664346	-0.016371730541664346	1008	69552
26.814429998397827	69	-0.33731022	0.054572932	-0.23619881	-0.41921768	21.0	0.0	-0.01606239	-0.01606239	-0.015592617968051557	-0.015592617968051557	1008	70560
27.184823989868164	70	-0.34662	0.06527282	-0.21759735	-0.55661786	21.0	0.0	-0.016505715	-0.016505715	-0.016075401333963072	-0.016075401333963072	1008	71568
27.544502019882202	71	-0.35628012	0.06312255	-0.20122254	-0.49797428	21.0	0.0	-0.01696572	-0.01696572	-0.016522022234435302	-0.016522022234435302	1008	72576
27.92632508277893	72	-0.34694982	0.051516864	-0.24527143	-0.45937762	21.0	0.0	-0.01652142	-0.01652142	-0.016092708815319493	-0.016092708815319493	1008	73584
28.290143966674805	73	-0.3408865	0.048560504	-0.23739904	-0.46399468	21.0	0.0	-0.016232692	-0.016232692	-0.0158262423234164	-0.0158262423234164	1008	74592
28.629692792892456	74	-0.32172462	0.050605077	-0.1978763	-0.43025145	21.0	0.0	-0.015320222	-0.015320222	-0.014931650421860556	-0.014931650421860556	1008	75600
28.980478048324585	75	-0.32933804	0.046553057	-0.24116331	-0.47260478	21.0	0.0	-0.015682764	-0.015682764	-0.015309809285757512	-0.015309809285757512	1008	76608
29.31702709197998	76	-0.3311799	0.049521953	-0.19369163	-0.43290642	21.0	0.0	-0.01577047	-0.01577047	-0.01536861343119741	-0.01536861343119741	1008	77616
29.64673686027527	77	-0.3230091	0.056420084	-0.19909436	-0.4390025	21.0	0.0	-0.0153813865	-0.0153813865	-0.014998929484911206	-0.014998929484911206	1008	78624
29.98258399963379	78	-0.34014907	0.049852025	-0.21197897	-0.47353446	21.0	0.0	-0.016197575	-0.016197575	-0.015846965399026552	-0.015846965399026552	1008	79632
30.3159019947052	79	-0.31410325	0.048080876	-0.22610138	-0.43930617	21.0	0.0	-0.014957298	-0.014957298	-0.014603012965363536	-0.014603012965363536	1008	80640
30.661160945892334	80	-0.3071651	0.048536524	-0.21424696	-0.44624946	21.0	0.0	-0.014626908	-0.014626908	-0.014284808921649798	-0.014284808921649798	1008	81648
31.00806975364685	81	-0.31936345	0.06689172	-0.21122831	-0.5691873	21.0	0.0	-0.015207784	-0.015207784	-0.01483904390576586	-0.01483904390576586	1008	82656
31.34431004524231	82	-0.3161294	0.053983413	-0.22563188	-0.5147996	21.0	0.0	-0.01505378	-0.01505378	-0.014709093705366784	-0.014709093705366784	1008	83664
31.68999695777893	83	-0.3065863	0.04411622	-0.21443951	-0.4340211	21.0	0.0	-0.014599346	-0.014599346	-0.01427329580638338	-0.01427329580638338	1008	84672
32.03335189819336	84	-0.3027366	0.051869426	-0.1898027	-0.41531715	21.0	0.0	-0.014416029	-0.014416029	-0.014083408596433946	-0.014083408596433946	1008	85680
32.374550104141235	85	-0.29434448	0.042297367	-0.17814748	-0.40594637	21.0	0.0	-0.014016403	-0.014016403	-0.013694209566117886	-0.013694209566117886	1008	86688
32.74657416343689	86	-0.29498148	0.04706264	-0.2056079	-0.42538077	21.0	0.0	-0.014046737	-0.014046737	-0.013700912552484673	-0.013700912552484673	1008	87696
33.118857860565186	87	-0.28025293	0.046830878	-0.19671568	-0.42373618	21.0	0.0	-0.0133453775	-0.0133453775	-0.013002206303396666	-0.013002206303396666	1008	88704
33.46013784408569	88	-0.2681146	0.041613888	-0.20596515	-0.3780456	21.0	0.0	-0.0127673615	-0.0127673615	-0.012413482227232433	-0.012413482227232433	1008	89712
33.796895027160645	89	-0.2680812	0.048047297	-0.09791593	-0.35906342	21.0	0.0	-0.012765771	-0.012765771	-0.012404203686378035	-0.012404203686378035	1008	90720
