Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.8020131587982178	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.020409627	-0.020409627	1008	1008
3.8055601119995117	1	-0.40621194	0.08646017	-0.22220483	-0.6886099	21.0	0.0	-0.019343425	-0.019343425	-0.019343425	-0.019343425	1008	2016
4.159785985946655	2	-0.4247186	0.09716772	-0.18958828	-0.6965616	21.0	0.0	-0.020224694	-0.020224694	-0.020224694	-0.020224694	1008	3024
4.473448991775513	3	-0.42531237	0.08139544	-0.24277154	-0.6204768	21.0	0.0	-0.02025297	-0.02025297	-0.02025297	-0.02025297	1008	4032
4.838781118392944	4	-0.42432073	0.08551464	-0.26127875	-0.63786465	21.0	0.0	-0.020205747	-0.020205747	-0.020205747	-0.020205747	1008	5040
5.156566143035889	5	-0.39883736	0.069713004	-0.2897544	-0.56772083	21.0	0.0	-0.018992256	-0.018992256	-0.018992256	-0.018992256	1008	6048
5.5054872035980225	6	-0.41671565	0.09981081	-0.1819223	-0.65596664	21.0	0.0	-0.019843603	-0.019843603	-0.019843603	-0.019843603	1008	7056
5.871464967727661	7	-0.40853426	0.09455051	-0.18967079	-0.637856	21.0	0.0	-0.019454012	-0.019454012	-0.019454012	-0.019454012	1008	8064
6.202416181564331	8	-0.4365376	0.11936111	-0.2517626	-0.7871651	21.0	0.0	-0.020787504	-0.020787504	-0.020787504	-0.020787504	1008	9072
6.484057188034058	9	-0.4513562	0.1051146	-0.21844141	-0.7364815	21.0	0.0	-0.021493154	-0.021493154	-0.021493154	-0.021493154	1008	10080
6.809370279312134	10	-0.43756828	0.10363574	-0.27382433	-0.7496619	21.0	0.0	-0.020836584	-0.020836584	-0.020836584	-0.020836584	1008	11088
7.180648326873779	11	-0.45078954	0.10245818	-0.2992528	-0.7046314	21.0	0.0	-0.021466168	-0.021466168	-0.021466168	-0.021466168	1008	12096
7.590235233306885	12	-0.4513429	0.09995519	-0.28529507	-0.78418	21.0	0.0	-0.021492518	-0.021492518	-0.021492518	-0.021492518	1008	13104
7.9976770877838135	13	-0.52456886	0.11142498	-0.2669962	-0.7705447	21.0	0.0	-0.02497947	-0.02497947	-0.02497947	-0.02497947	1008	14112
8.34971809387207	14	0.95200235	5.729384	29.31229	-0.7897033	21.0	0.0	0.045333445	0.045333445	0.045333445	0.045333445	1008	15120
8.697396039962769	15	-0.3332225	1.4185418	9.358303	-0.8242906	21.0	0.0	-0.015867738	-0.015867738	-0.015867738	-0.015867738	1008	16128
9.032450199127197	16	3.5675478	9.241098	39.20199	-0.7116043	21.0	0.0	0.1698832	0.1698832	0.1698832	0.1698832	1008	17136
9.36026120185852	17	5.630115	13.105581	59.12209	-0.87625766	21.0	0.0	0.26810074	0.26810074	0.26810074	0.26810074	1008	18144
9.683746099472046	18	16.582876	19.769426	58.989033	-0.72492343	21.0	0.0	0.7896609	0.7896609	0.7896609	0.7896609	1008	19152
10.011000156402588	19	15.978561	21.108128	79.18972	-0.7761297	21.0	0.0	0.76088387	0.76088387	0.76088387	0.76088387	1008	20160
10.319411039352417	20	19.082008	19.866793	59.304607	-0.849502	21.0	0.0	0.9086671	0.9086671	0.9086671	0.9086671	1008	21168
10.615154266357422	21	32.73142	24.949677	89.02156	-0.87129	21.0	0.0	1.558639	1.558639	1.558639	1.558639	1008	22176
10.93475604057312	22	39.99236	27.307758	89.05186	-0.7910611	21.0	0.0	1.9043982	1.9043982	1.9043982	1.9043982	1008	23184
11.244099140167236	23	49.49	22.638247	89.09761	-0.8807597	21.0	0.0	2.3566668	2.3566668	2.3566668	2.3566668	1008	24192
11.583431243896484	24	48.83708	26.754202	98.89397	-0.8786141	21.0	0.0	2.325575	2.325575	2.325575	2.325575	1008	25200
11.958006143569946	25	51.07788	22.956259	98.80101	-0.7261526	21.0	0.0	2.43228	2.43228	2.43228	2.43228	1008	26208
12.325716972351074	26	57.487736	23.301287	98.746956	-0.6834864	21.0	0.0	2.7375112	2.7375112	2.7375112	2.7375112	1008	27216
12.632079124450684	27	66.767845	26.531387	128.34122	-0.94693094	21.0	0.0	3.1794212	3.1794212	3.1794212	3.1794212	1008	28224
12.93250298500061	28	64.70746	23.686302	98.822044	9.080802	21.0	0.0	3.0813076	3.0813076	3.0813076	3.0813076	1008	29232
13.233716011047363	29	71.87747	25.421824	118.51015	9.136453	21.0	0.0	3.4227366	3.4227366	3.4227366	3.4227366	1008	30240
13.532542943954468	30	68.746544	25.012054	108.83184	-0.96070886	21.0	0.0	3.2736452	3.2736452	3.2736452	3.2736452	1008	31248
13.849663972854614	31	81.35006	22.016188	118.82766	18.989086	21.0	0.0	3.8738124	3.8738124	3.8738124	3.8738124	1008	32256
14.177561044692993	32	80.88972	17.119429	118.3808	48.66913	21.0	0.0	3.8518915	3.8518915	3.8518915	3.8518915	1008	33264
14.474782943725586	33	82.54651	17.555841	128.59576	38.516747	21.0	0.0	3.9307861	3.9307861	3.9307861	3.9307861	1008	34272
14.765105247497559	34	85.19579	18.991558	118.31407	38.80024	21.0	0.0	4.0569425	4.0569425	4.0569425	4.0569425	1008	35280
15.059410333633423	35	91.137856	19.291721	128.31427	58.56001	21.0	0.0	4.339898	4.339898	4.339898	4.339898	1008	36288
15.355329990386963	36	90.69836	18.965706	128.04486	38.827637	21.0	0.0	4.318969	4.318969	4.318969	4.318969	1008	37296
15.6459481716156	37	91.3143	19.82824	127.93015	48.43537	21.0	0.0	4.3483	4.3483	4.3483	4.3483	1008	38304
15.931624174118042	38	97.066956	14.406342	128.30315	58.548233	21.0	0.0	4.622236	4.622236	4.622236	4.622236	1008	39312
16.22767210006714	39	93.619286	13.887393	128.24377	58.79236	21.0	0.0	4.458061	4.458061	4.458061	4.458061	1008	40320
16.515910148620605	40	94.18929	19.293825	128.33995	48.501392	21.0	0.0	4.485204	4.485204	4.485204	4.485204	1008	41328
16.80976104736328	41	96.388695	20.059994	138.0174	38.91046	21.0	0.0	4.5899377	4.5899377	4.5899377	4.5899377	1008	42336
17.09577512741089	42	94.55508	21.78955	137.89618	-1.0793052	21.0	0.0	4.5026226	4.5026226	4.5026226	4.5026226	1008	43344
