Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
4.955720901489258	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.020465951	-0.020465951	-0.6927345	0.03125387	0.00011224397	6.372391e-05	0.6927457	1008	1008
9.762489080429077	1	-0.40621194	0.08646017	-0.22220483	-0.6886099	21.0	0.0	-0.019343425	-0.019343425	-0.019275889	-0.019275889	-0.69217205	0.01964445	0.00014479681	3.853024e-05	0.69218653	1008	2016
11.312340021133423	2	-0.424692	0.09715222	-0.18963064	-0.69653547	21.0	0.0	-0.020223426	-0.020223426	-0.020339057	-0.020339057	-0.6935908	0.01939786	7.12569e-05	5.0255963e-05	0.69359803	1008	3024
13.037138938903809	3	-0.4252764	0.0813733	-0.2425264	-0.6202174	21.0	0.0	-0.020251255	-0.020251255	-0.02039632	-0.02039632	-0.6927879	0.013419813	0.00011205641	9.985447e-05	0.6927991	1008	4032
14.83162808418274	4	-0.42424712	0.08550076	-0.2611897	-0.6376048	21.0	0.0	-0.020202246	-0.020202246	-0.020149475	-0.020149475	-0.6964743	0.020612795	0.0004086004	0.0007318241	0.6965152	1008	5040
16.46006989479065	5	-0.39874104	0.06968765	-0.28966975	-0.5671428	21.0	0.0	-0.018987669	-0.018987669	-0.018857213	-0.018857213	-0.6932359	0.022726662	0.0003533958	0.00036778243	0.6932712	1008	6048
17.97797393798828	6	-0.4165806	0.09977409	-0.18183511	-0.655633	21.0	0.0	-0.01983717	-0.01983717	-0.019756753	-0.019756753	-0.6942562	0.01717199	0.00030128084	0.0005092805	0.6942863	1008	7056
19.89468789100647	7	-0.40834594	0.0944471	-0.18947506	-0.6373446	21.0	0.0	-0.019445045	-0.019445045	-0.01948472	-0.01948472	-0.6941449	0.007962897	0.00060894113	0.0010063818	0.69420576	1008	8064
21.683799028396606	8	-0.43635157	0.119277984	-0.25183624	-0.7864133	21.0	0.0	-0.020778645	-0.020778645	-0.017747436	-0.017747436	-0.67241645	0.1593043	0.11166374	0.11719116	0.6835828	1008	9072
23.611507892608643	9	-0.4513509	0.10512561	-0.2187406	-0.73607147	21.0	0.0	-0.0214929	-0.0214929	-0.015919896	-0.015919896	-0.6734452	0.2148271	0.1981742	0.18594716	0.6932627	1008	10080
25.284067153930664	10	-0.43841895	0.10376443	-0.27416995	-0.75001395	21.0	0.0	-0.020877093	-0.020877093	-0.017358072	-0.017358072	-0.6764271	0.18706644	0.20050721	0.18819644	0.6964778	1008	11088
26.734649896621704	11	-0.45298147	0.10327176	-0.29732814	-0.7107305	21.0	0.0	-0.021570545	-0.021570545	-0.01973034	-0.01973034	-0.6887275	0.15175061	0.107221425	0.10301062	0.69944966	1008	12096
28.169366121292114	12	-0.45407262	0.09972615	-0.28842285	-0.78655946	21.0	0.0	-0.021622507	-0.021622507	-0.019573417	-0.019573417	-0.69987	0.11878874	0.07341182	0.07753148	0.70721126	1008	13104
29.66228675842285	13	-0.52401	0.11086369	-0.26513872	-0.7673795	21.0	0.0	-0.024952859	-0.024952859	-0.01790359	-0.01790359	-0.64557445	0.2011881	0.22243235	0.20159179	0.66781765	1008	14112
31.197439908981323	14	0.9517278	5.7300663	29.316584	-0.79096645	21.0	0.0	0.045320373	0.045320373	0.053545795	0.053545795	-0.68077976	0.28208822	0.28711325	0.18887003	0.7094911	1008	15120
32.66993308067322	15	-0.5419073	0.117607094	-0.24300167	-0.82819366	21.0	0.0	-0.025805108	-0.025805108	-0.018217284	-0.018217284	-0.6587629	0.2486708	0.25226212	0.20222318	0.68398905	1008	16128
34.15360903739929	16	4.410568	10.1317625	49.219124	-0.6978136	21.0	0.0	0.21002705	0.21002705	0.21893628	0.21893628	-0.7036823	0.33021328	0.3813625	0.34057757	0.74181855	1008	17136
35.631752014160156	17	5.647904	13.106143	59.159706	-0.85045445	21.0	0.0	0.26894784	0.26894784	0.27387157	0.27387157	-0.7074985	0.25129187	0.2603612	0.21128458	0.7335346	1008	18144
37.12667489051819	18	15.570328	18.004313	49.322876	-0.69936585	21.0	0.0	0.7414442	0.7414442	0.75169104	0.75169104	-0.62731844	0.28343502	0.34913927	0.30594817	0.66223234	1008	19152
38.57054591178894	19	14.344345	20.693195	79.24164	-0.7330287	21.0	0.0	0.68306404	0.68306404	0.6898506	0.6898506	-0.67895097	0.27275392	0.28939432	0.21402891	0.7078904	1008	20160
40.08592486381531	20	16.415308	18.742989	59.138836	-0.8089147	21.0	0.0	0.78168136	0.78168136	0.7995157	0.7995157	-0.61609805	0.31008267	0.43173826	0.35394642	0.6592719	1008	21168
41.584932804107666	21	26.117369	23.55549	79.063156	-0.8122461	21.0	0.0	1.2436842	1.2436842	1.2567083	1.2567083	-0.59265363	0.31564462	0.42723498	0.2906004	0.63537717	1008	22176
43.08840799331665	22	33.801548	25.442926	88.96241	-0.7497964	21.0	0.0	1.6095974	1.6095974	1.6318631	1.6318631	-0.644044	0.4214859	0.49518836	0.3160646	0.69356275	1008	23184
44.683305978775024	23	40.184437	23.740402	88.99971	-0.81026757	21.0	0.0	1.9135447	1.9135447	1.9400247	1.9400247	-0.5843885	0.39296293	0.5784085	0.30134398	0.6422294	1008	24192
46.30898189544678	24	40.16168	24.735382	88.98838	-0.8248761	21.0	0.0	1.912461	1.912461	1.9318032	1.9318032	-0.63710403	0.39290026	0.5470266	0.3046521	0.69180673	1008	25200
47.946852922439575	25	45.32768	23.028397	88.84724	-0.84024733	21.0	0.0	2.1584609	2.1584609	2.1772323	2.1772323	-0.61936706	0.40089065	0.62143	0.29863298	0.6815101	1008	26208
49.64791202545166	26	49.453617	24.37065	98.85343	-0.6238039	21.0	0.0	2.3549342	2.3549342	2.383757	2.383757	-0.60335845	0.4828542	0.8013864	0.34064558	0.6834971	1008	27216
51.14021301269531	27	58.326675	27.648998	118.475876	-0.8721354	21.0	0.0	2.7774606	2.7774606	2.8080487	2.8080487	-0.49850106	0.42197713	1.1333678	0.45133668	0.61183786	1008	28224
52.53215789794922	28	54.6032	25.633688	88.94061	-0.84846807	21.0	0.0	2.6001525	2.6001525	2.6286185	2.6286185	-0.57279325	0.56672364	1.2533956	0.4522164	0.6981329	1008	29232
54.01189303398132	29	64.074776	27.078106	118.64661	-0.77618957	21.0	0.0	3.05118	3.05118	3.0927222	3.0927222	-0.47998476	0.38199955	1.3516679	0.49908352	0.6151515	1008	30240
55.52583885192871	30	61.364483	26.432238	108.58923	-0.8917358	21.0	0.0	2.9221182	2.9221182	2.9616094	2.9616094	-0.46446478	0.43239313	1.4874191	0.51963305	0.61320674	1008	31248
56.94787311553955	31	75.02209	23.471272	118.64409	9.088379	21.0	0.0	3.5724807	3.5724807	3.619058	3.619058	-0.50526685	0.5914917	1.7218723	0.5986393	0.67745405	1008	32256
58.355995893478394	32	73.94303	20.524721	118.36514	28.798279	21.0	0.0	3.5210972	3.5210972	3.5637674	3.5637674	-0.5064138	0.4559647	1.6508806	0.5444571	0.6715019	1008	33264
59.81549000740051	33	75.39507	18.652365	118.74256	28.654026	21.0	0.0	3.5902414	3.5902414	3.6349323	3.6349323	-0.46262687	0.51347893	1.7183707	0.45375028	0.6344639	1008	34272
61.29505205154419	34	77.219086	20.34536	108.60799	28.90868	21.0	0.0	3.6770992	3.6770992	3.7187696	3.7187696	-0.47710487	0.4466546	1.8795335	0.5489521	0.66505826	1008	35280
62.81911492347717	35	84.00486	20.869974	128.3345	48.705315	21.0	0.0	4.0002313	4.0002313	4.045277	4.045277	-0.47078586	0.46140054	1.8085538	0.56451106	0.65164125	1008	36288
64.2694640159607	36	82.736176	22.334177	118.63521	18.956146	21.0	0.0	3.939818	3.939818	3.9795992	3.9795992	-0.5155393	0.50190824	1.8913174	0.48573467	0.704671	1008	37296
65.79336285591125	37	84.605	22.000385	128.12767	28.636803	21.0	0.0	4.0288095	4.0288095	4.071892	4.071892	-0.43744254	0.43622953	1.8937019	0.5100769	0.6268127	1008	38304
67.40606093406677	38	91.617836	15.723758	118.48755	48.828205	21.0	0.0	4.362754	4.362754	4.413475	4.413475	-0.4659075	0.4972355	1.8850117	0.51330066	0.6544087	1008	39312
68.93318819999695	39	87.54073	14.647864	118.430115	58.81635	21.0	0.0	4.1686063	4.1686063	4.2112393	4.2112393	-0.50673264	0.5746144	1.8481665	0.5899056	0.6915493	1008	40320
70.50792288780212	40	87.07241	21.144667	128.37668	38.63714	21.0	0.0	4.146305	4.146305	4.1868005	4.1868005	-0.4484657	0.43022892	1.9267979	0.5451481	0.6411455	1008	41328
71.91966485977173	41	89.27859	20.490381	128.21745	29.045967	21.0	0.0	4.2513614	4.2513614	4.288527	4.288527	-0.4733873	0.506019	1.846069	0.51720977	0.6579942	1008	42336
73.39761686325073	42	87.444855	21.861065	128.10973	-0.9583564	21.0	0.0	4.164041	4.164041	4.2076693	4.2076693	-0.37252307	0.41361022	1.9251573	0.48100135	0.5650388	1008	43344
75.09871888160706	43	91.37035	17.026777	127.97453	58.493927	21.0	0.0	4.3509693	4.3509693	4.3950963	4.3950963	-0.5338501	0.5027101	1.7617946	0.39723533	0.7100296	1008	44352
76.68564677238464	44	88.25712	20.194405	128.4538	48.631367	21.0	0.0	4.20272	4.20272	4.2452583	4.2452583	-0.44536114	0.4418971	1.9803264	0.5814354	0.64339375	1008	45360
78.18390083312988	45	86.03884	16.761246	118.57819	48.738327	21.0	0.0	4.0970874	4.0970874	4.1361823	4.1361823	-0.4235496	0.3771804	1.9422135	0.6111008	0.61777097	1008	46368
79.87625813484192	46	89.45933	15.211014	118.30337	38.436	21.0	0.0	4.2599683	4.2599683	4.301057	4.301057	-0.4335501	0.43299514	1.9899184	0.55850095	0.6325419	1008	47376
81.3368010520935	47	93.586975	21.837017	138.04965	28.828674	21.0	0.0	4.456523	4.456523	4.5025682	4.5025682	-0.4302253	0.45989618	1.9566286	0.58389574	0.62588817	1008	48384
82.89734816551208	48	93.82175	15.935374	128.09908	58.59745	21.0	0.0	4.467702	4.467702	4.5068455	4.5068455	-0.42624432	0.48091	1.9634157	0.5820862	0.6225859	1008	49392
84.55452108383179	49	94.2223	18.763784	128.08913	28.494192	21.0	0.0	4.486776	4.486776	4.525604	4.525604	-0.41644588	0.42860532	1.9851145	0.7073873	0.61495733	1008	50400
86.19537591934204	50	93.12495	17.618105	137.75784	58.468246	21.0	0.0	4.4345217	4.4345217	4.4737306	4.4737306	-0.5285932	0.48354682	1.9058633	0.51859796	0.7191795	1008	51408
87.71926593780518	51	91.32093	17.369274	128.30482	39.077675	21.0	0.0	4.3486156	4.3486156	4.387082	4.387082	-0.51635855	0.4885966	1.8776586	0.5383183	0.70412445	1008	52416
89.19882798194885	52	90.70516	18.813585	118.62149	48.673058	21.0	0.0	4.3192935	4.3192935	4.3561316	4.3561316	-0.53202254	0.4549232	1.683782	0.37860417	0.70040077	1008	53424
90.77366089820862	53	98.55942	12.231609	128.46364	78.2304	21.0	0.0	4.6933055	4.6933055	4.7313485	4.7313485	-0.5367638	0.4673705	1.9278967	0.54571205	0.7295535	1008	54432
92.24298906326294	54	97.47625	14.978207	128.41908	48.750675	21.0	0.0	4.6417265	4.6417265	4.679753	4.679753	-0.4677801	0.4169109	1.9265071	0.7718633	0.6604308	1008	55440
93.6773989200592	55	98.89359	14.0721655	137.85667	68.607864	21.0	0.0	4.709219	4.709219	4.746794	4.746794	-0.45146465	0.42587087	1.8071678	0.45606193	0.6321815	1008	56448
95.08308672904968	56	94.80369	17.692776	137.48148	48.72001	21.0	0.0	4.5144615	4.5144615	4.550675	4.550675	-0.5189871	0.5129409	1.79121	0.50931305	0.69810814	1008	57456
96.49822688102722	57	97.40753	14.954889	118.36109	58.642612	21.0	0.0	4.638454	4.638454	4.6750755	4.6750755	-0.51029027	0.56233007	1.8150134	0.39431125	0.69179165	1008	58464
