Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
4.40470290184021	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020829892	-0.020829892	-0.7017531	0.035370056	0.000107379616	4.3406046e-05	0.7017638	1008	1008
9.124998807907104	1	-0.41	0.08901225	-0.21929288	-0.6100496	21.0	0.0	-0.01952381	-0.01952381	-0.019421555	-0.019421555	-0.6942854	0.034422874	0.00018831308	0.00016558976	0.69430417	1008	2016
10.675813913345337	2	-0.4265692	0.08137291	-0.22416256	-0.6072274	21.0	0.0	-0.020312816	-0.020312816	-0.020276139	-0.020276139	-0.69173396	0.022536233	0.000121601595	0.0001214537	0.6917461	1008	3024
12.353096961975098	3	-0.42447123	0.09084463	-0.2835063	-0.6437117	21.0	0.0	-0.020212915	-0.020212915	-0.01991086	-0.01991086	-0.69271505	0.027873589	0.0005239205	0.0004574906	0.6927674	1008	4032
14.148368835449219	4	-0.42934427	0.077556364	-0.25655773	-0.6220162	21.0	0.0	-0.020444965	-0.020444965	-0.020518314	-0.020518314	-0.6901273	0.021429142	0.0002247618	7.402523e-05	0.6901498	1008	5040
15.75299596786499	5	-0.42125115	0.08200184	-0.17417592	-0.5765468	21.0	0.0	-0.020059578	-0.020059578	-0.020201044	-0.020201044	-0.691362	0.023351029	0.00078680314	0.00085738924	0.6914407	1008	6048
17.306524753570557	6	-0.44931832	0.0985306	-0.2451127	-0.69091	21.0	0.0	-0.021396112	-0.021396112	-0.021481665	-0.021481665	-0.69365555	0.027170759	0.0002143766	0.00021603506	0.693677	1008	7056
19.057095766067505	7	-0.42516384	0.08954265	-0.235748	-0.631792	21.0	0.0	-0.020245897	-0.020245897	-0.020543888	-0.020543888	-0.6943079	0.030165346	0.0010214499	0.0013867756	0.6944101	1008	8064
20.803772926330566	8	-0.4427432	0.09175303	-0.25751647	-0.6002853	21.0	0.0	-0.02108301	-0.02108301	-0.021260839	-0.021260839	-0.6932397	0.01878125	0.00011208299	7.70005e-05	0.6932509	1008	9072
22.729571104049683	9	-0.43053237	0.10216852	-0.2809945	-0.7000556	21.0	0.0	-0.020501541	-0.020501541	-0.020450937	-0.020450937	-0.6941645	0.019019693	0.00070586253	0.0007227706	0.6942351	1008	10080
24.57307004928589	10	-0.5011093	0.107608065	-0.29869035	-0.7526421	21.0	0.0	-0.023862347	-0.023862347	-0.01950418	-0.01950418	-0.6694741	0.20110592	0.17117935	0.20225048	0.6865921	1008	11088
26.058634996414185	11	-0.47436285	0.12602271	-0.1656278	-0.85635257	21.0	0.0	-0.022588706	-0.022588706	-0.02200509	-0.02200509	-0.6935996	0.10452386	0.04059323	0.04478182	0.69765884	1008	12096
27.492804050445557	12	-0.4665194	0.11106083	-0.23846796	-0.74839836	21.0	0.0	-0.022215212	-0.022215212	-0.022337573	-0.022337573	-0.6914267	0.046317264	0.009733018	0.014089253	0.69240004	1008	13104
28.94696593284607	13	-0.5299536	0.110497385	-0.28366143	-0.87187725	21.0	0.0	-0.025235888	-0.025235888	-0.02019152	-0.02019152	-0.65817124	0.22611982	0.2684964	0.19640341	0.6850208	1008	14112
30.444607973098755	14	-0.5357045	0.119461745	-0.27479663	-0.9525356	21.0	0.0	-0.025509736	-0.025509736	-0.018149495	-0.018149495	-0.68198746	0.28570408	0.2705372	0.19537699	0.70904124	1008	15120
31.936429977416992	15	-0.5647547	0.15664211	-0.29855978	-0.97660565	21.0	0.0	-0.026893083	-0.026893083	-0.021818949	-0.021818949	-0.66738594	0.2205976	0.20807824	0.18146104	0.68819374	1008	16128
33.37841510772705	16	-0.5773695	0.12626636	-0.2722548	-1.0078765	21.0	0.0	-0.02749379	-0.02749379	-0.021897318	-0.021897318	-0.65723	0.25864574	0.2530026	0.21954334	0.6825303	1008	17136
34.87493300437927	17	-0.5679862	0.14305422	-0.27613136	-0.9014046	21.0	0.0	-0.027046964	-0.027046964	-0.025195936	-0.025195936	-0.6804664	0.15979797	0.12137586	0.112305485	0.69260395	1008	18144
36.337010860443115	18	-0.65435284	0.13812153	-0.37379676	-1.1189009	21.0	0.0	-0.031159658	-0.031159658	-0.022902265	-0.022902265	-0.67336535	0.25311023	0.26266968	0.18351111	0.69963235	1008	19152
37.81068181991577	19	-0.6293314	0.1227792	-0.40937993	-0.9522799	21.0	0.0	-0.029968165	-0.029968165	-0.02251009	-0.02251009	-0.67131436	0.24224871	0.25161982	0.22572902	0.6964764	1008	20160
39.254124879837036	20	-0.6368101	0.1305579	-0.3336851	-0.85525626	21.0	0.0	-0.030324293	-0.030324293	-0.022084843	-0.022084843	-0.65697753	0.28021875	0.25758368	0.24169695	0.6827359	1008	21168
40.770312786102295	21	-0.67716867	0.1350774	-0.47173876	-0.9713289	21.0	0.0	-0.032246128	-0.032246128	-0.02365544	-0.02365544	-0.6245953	0.22617504	0.283124	0.2697255	0.65290767	1008	22176
42.27243375778198	22	-0.42105058	1.4016914	9.135156	-1.0640745	21.0	0.0	-0.020050028	-0.020050028	-0.008367782	-0.008367782	-0.6667737	0.32643503	0.33140397	0.27189213	0.6999141	1008	23184
43.7697389125824	23	1.0351115	5.8459888	29.284248	-0.8264727	21.0	0.0	0.04929102	0.04929102	0.06620407	0.06620407	-0.5673164	0.32271692	0.42157358	0.32150164	0.60947376	1008	24192
45.41789984703064	24	0.21312232	3.9782453	19.344257	-1.0052414	21.0	0.0	0.01014868	0.01014868	0.022061598	0.022061598	-0.634951	0.33453467	0.3974258	0.23810932	0.6746936	1008	25200
47.00461268424988	25	0.81396705	7.572677	48.97337	-1.0168117	21.0	0.0	0.03876033	0.03876033	0.05435393	0.05435393	-0.6370019	0.33487108	0.46243095	0.28943887	0.6832448	1008	26208
