Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
27.440154790878296	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.3749875e-07	5.3749875e-07	-0.69349444	0.0071768644	0.00019069845	7.06725e-05	0.69351345	30049	30049
57.013800859451294	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.6253977e-07	-3.6253977e-07	-0.69312525	0.00060083985	6.8795803e-06	4.5392724e-07	0.69312596	30049	60098
83.03034687042236	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.8129494e-07	-1.8129494e-07	-0.69314885	0.002498437	8.223578e-05	2.1777401e-05	0.6931571	30049	90147
109.26457595825195	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.201987e-07	-6.201987e-07	-0.6935736	0.0059719617	5.3856584e-05	1.0781493e-05	0.69357896	30049	120196
135.19204187393188	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.7552918e-07	1.7552918e-07	-0.69310725	0.0006475677	2.4044788e-05	5.446037e-06	0.6931097	30049	150245
161.4808738231659	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.200738e-07	2.200738e-07	-0.6932293	0.003122231	0.00014229653	1.43535135e-05	0.69324356	30049	180294
187.27102279663086	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.0103824e-06	-1.0103824e-06	-0.6939793	0.010563664	0.00029456985	8.3930216e-05	0.6940087	30049	210343
213.0997278690338	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.7764328e-08	-4.7764328e-08	-0.69193244	0.010746953	0.00051858276	0.00021184854	0.69198424	30049	240392
239.22452187538147	8	0.30653265	4.313297	61.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0020307284	0.0020307284	-0.69261205	0.0061988756	0.016460285	0.004995542	0.6942581	30049	270441
265.6049098968506	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.1202455e-07	4.1202455e-07	-0.69271505	0.0042180335	0.00014542355	2.5616333e-05	0.69272965	30049	300490
291.47746562957764	10	0.24120604	2.5582876	33.0	0.0	151.0	0.0	0.001597391	0.001597391	0.001597272	0.001597272	-0.69301957	0.0013822371	0.00017615122	5.7504454e-05	0.6930373	30049	330539
317.40785098075867	11	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	3.4049997e-05	3.4049997e-05	-0.6933237	0.0076516154	6.813744e-05	2.2785289e-05	0.6933306	30049	360588
343.4474380016327	12	0.35678393	3.084789	31.0	0.0	151.0	0.0	0.0023628075	0.0023628075	0.0023629065	0.0023629065	-0.6931474	0.00048293668	1.2082595e-05	1.4207296e-06	0.6931486	30049	390637
369.47526502609253	13	0.12060302	1.2341568	15.0	0.0	151.0	0.0	0.0007986955	0.0007986955	0.0007986727	0.0007986727	-0.6931616	0.0053848517	0.00012510255	5.9625607e-05	0.6931742	30049	420686
395.39538502693176	14	0.22613065	2.7297213	38.0	0.0	151.0	0.0	0.001497554	0.001497554	0.0014979512	0.0014979512	-0.6931492	0.0019648923	5.4788878e-05	9.883717e-06	0.6931548	30049	450735
421.4446578025818	15	0.6381909	4.8515387	62.0	0.0	151.0	0.0	0.0042264303	0.0042264303	0.004225789	0.004225789	-0.6931515	0.0029059057	8.406081e-06	3.5540434e-06	0.69315225	30049	480784
447.4477767944336	16	0.23115578	1.9118341	19.0	0.0	151.0	0.0	0.001530833	0.001530833	0.0015300071	0.0015300071	-0.6931489	0.0018882747	8.055795e-06	3.8282369e-07	0.6931497	30049	510833
473.34913778305054	17	0.26130652	3.6769094	52.0	0.0	151.0	0.0	0.0017305069	0.0017305069	0.0017311296	0.0017311296	-0.69315237	0.003212898	1.902694e-07	7.086929e-09	0.69315237	30049	540882
499.3147850036621	18	0.07035176	0.98993695	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.00046632162	0.00046632162	-0.6930808	0.0023965775	0.00011809072	3.3705677e-05	0.69309264	30049	570931
529.787636756897	19	0.09547739	1.3434862	19.0	0.0	151.0	0.0	0.00063230057	0.00063230057	0.0006322099	0.0006322099	-0.6931473	0.00038537383	-8.008552e-07	6.565597e-09	0.6931473	30049	600980
555.9175128936768	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.2156296e-07	4.2156296e-07	-0.6931524	0.0032480361	6.7475215e-05	1.8950614e-05	0.6931592	30049	631029
582.354663848877	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.850304e-07	4.850304e-07	-0.69315	0.002229767	0.00033625338	0.00010240709	0.69318354	30049	661078
608.4533486366272	22	0.12060302	1.6970345	24.0	0.0	151.0	0.0	0.0007986955	0.0007986955	0.00079741346	0.00079741346	-0.69288373	0.0052639586	0.0017380343	0.00084433926	0.69305754	30049	691127
634.5411508083344	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.2005534e-07	-3.2005534e-07	-0.6933283	0.0022833382	0.001270745	0.0006695457	0.69345534	30049	721176
660.3859739303589	24	0.18090452	2.5455523	36.0	0.0	151.0	0.0	0.0011980432	0.0011980432	0.0011980013	0.0011980013	-0.6930599	0.0009901364	0.00032664655	0.00013231214	0.6930925	30049	751225
686.7765538692474	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-7.90389e-07	-7.90389e-07	-0.69315845	0.003578322	0.0032060787	0.0015494755	0.6934792	30049	781274
712.542632818222	26	0.07035176	0.9899368	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.0004659322	0.0004659322	-0.69266415	0.00626734	0.00037439936	0.000105316954	0.6927016	30049	811323
738.3091456890106	27	0.3919598	3.9933524	48.0	0.0	151.0	0.0	0.0025957602	0.0025957602	0.002595071	0.002595071	-0.6934614	0.0041939537	0.000529064	0.00012229547	0.6935143	30049	841372
764.1804468631744	28	0.5728643	5.113138	56.0	0.0	151.0	0.0	0.0037938035	0.0037938035	0.0037932072	0.0037932072	-0.6930646	0.0034126027	0.0016402703	0.00055842183	0.69322866	30049	871421
789.9958336353302	29	0.50753766	5.089027	68.0	0.0	151.0	0.0	0.0033611767	0.0033611767	0.0033610929	0.0033610929	-0.69330794	0.0031874196	0.00066699524	0.00027747065	0.69337463	30049	901470
815.9928057193756	30	0.20603015	2.8991013	41.0	0.0	151.0	0.0	0.0013644381	0.0013644381	0.0013651758	0.0013651758	-0.6931493	0.0020918853	0.00013434654	8.053719e-05	0.69316286	30049	931519
842.2498459815979	31	0.2964824	2.7705443	36.0	0.0	151.0	0.0	0.0019634597	0.0019634597	0.0019633346	0.0019633346	-0.6931473	0.0004269173	1.3854662e-05	1.0306634e-05	0.6931487	30049	961568
868.3601758480072	32	0.22110553	3.11123	44.0	0.0	151.0	0.0	0.0014642751	0.0014642751	0.0014645059	0.0014645059	-0.693149	0.0018422006	0.00016578494	9.183414e-05	0.6931654	30049	991617
894.5784466266632	33	0.46733668	3.8811083	38.0	0.0	151.0	0.0	0.0030949449	0.0030949449	0.0030955202	0.0030955202	-0.6931608	0.0003074905	0.00045905908	0.0002863643	0.69320667	30049	1021666
920.5511789321899	34	0.23115578	3.2526505	46.0	0.0	151.0	0.0	0.001530833	0.001530833	0.0015304738	0.0015304738	-0.6931714	0.0005484222	0.00025789955	9.829897e-05	0.6931971	30049	1051715
946.4888627529144	35	0.16080402	1.4121767	16.0	0.0	151.0	0.0	0.0010649273	0.0010649273	0.0010647866	0.0010647866	-0.6931482	0.0013133588	0.0002543026	0.0001258953	0.6931735	30049	1081764
972.347650051117	36	0.45728642	4.1766205	43.0	0.0	151.0	0.0	0.003028387	0.003028387	0.0030291504	0.0030291504	-0.69314253	0.0006355843	0.0005948938	0.00019576336	0.693202	30049	1111813
998.351539850235	37	0.37185928	5.232524	74.0	0.0	151.0	0.0	0.0024626444	0.0024626444	0.0024619885	0.0024619885	-0.69375074	0.007613588	9.1509515e-05	2.3620583e-05	0.69375974	30049	1141862
1024.209222793579	38	0.44723618	4.4728084	50.0	0.0	151.0	0.0	0.002961829	0.002961829	0.002962803	0.002962803	-0.6931558	0.004175693	2.8946829e-08	1.502646e-07	0.6931559	30049	1171911
1050.0870456695557	39	0.6080402	5.625421	65.0	0.0	151.0	0.0	0.004026756	0.004026756	0.004026841	0.004026841	-0.69314736	0.00039669918	2.4780562e-07	1.01262906e-07	0.69314736	30049	1201960
1076.087679862976	40	0.30653265	3.0624177	34.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0020304485	0.0020304485	-0.6931472	0.00034102847	9.4757284e-05	3.127779e-05	0.6931568	30049	1232009
1102.2264008522034	41	0.35678393	4.8803115	69.0	0.0	151.0	0.0	0.0023628075	0.0023628075	0.0023630285	0.0023630285	-0.69314766	0.0009518267	0.0003634672	0.00016814185	0.6931839	30049	1262058
1129.9033107757568	42	0.085427135	1.2020663	17.0	0.0	151.0	0.0	0.0005657426	0.0005657426	0.00056568696	0.00056568696	-0.6931472	0.00027582	6.356928e-05	2.1926338e-05	0.69315356	30049	1292107
