Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
9.800973892211914	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	30049
19.78909683227539	1	0.1557789	2.1920037	31.0	0.0	151.0	0.0	0.0010316483	0.0010316483	0.0010316483	0.0010316483	30049	60098
31.920081853866577	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	90147
42.75834083557129	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	120196
53.31860589981079	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	150245
64.75101780891418	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	180294
74.79765295982361	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	210343
84.82982397079468	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	240392
94.68634700775146	8	0.15075377	2.1212935	30.0	0.0	151.0	0.0	0.0009983693	0.0009983693	0.0009983693	0.0009983693	30049	270441
104.97359490394592	9	0.36683416	3.643829	38.0	0.0	151.0	0.0	0.0024293654	0.0024293654	0.0024293654	0.0024293654	30049	300490
115.02708077430725	10	0.23115578	3.2526505	46.0	0.0	151.0	0.0	0.001530833	0.001530833	0.001530833	0.001530833	30049	330539
126.12965488433838	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	360588
135.6645529270172	12	0.37688443	3.540671	43.0	0.0	151.0	0.0	0.0024959233	0.0024959233	0.0024959233	0.0024959233	30049	390637
146.690575838089	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	420686
157.42896485328674	14	0.32663316	3.2606754	36.0	0.0	151.0	0.0	0.0021631336	0.0021631336	0.0021631336	0.0021631336	30049	450735
168.30656099319458	15	0.03517588	0.4949684	7.0	0.0	151.0	0.0	0.00023295285	0.00023295285	0.00023295285	0.00023295285	30049	480784
178.8798849582672	16	0.3919598	3.538324	37.0	0.0	151.0	0.0	0.0025957602	0.0025957602	0.0025957602	0.0025957602	30049	510833
189.15324473381042	17	1.0	5.99078	61.0	0.0	151.0	0.0	0.0066225166	0.0066225166	0.0066225166	0.0066225166	30049	540882
200.7179639339447	18	0.8743719	5.3706155	52.0	0.0	151.0	0.0	0.0057905423	0.0057905423	0.0057905423	0.0057905423	30049	570931
211.45791292190552	19	0.5678392	4.705837	59.0	0.0	151.0	0.0	0.0037605246	0.0037605246	0.0037605246	0.0037605246	30049	600980
221.86116886138916	20	1.0502512	5.9222336	51.0	0.0	151.0	0.0	0.0069553065	0.0069553065	0.0069553065	0.0069553065	30049	631029
231.68663692474365	21	0.53266335	3.798663	39.0	0.0	151.0	0.0	0.0035275717	0.0035275717	0.0035275717	0.0035275717	30049	661078
241.23060393333435	22	0.4924623	3.4171746	36.0	0.0	151.0	0.0	0.0032613399	0.0032613399	0.0032613399	0.0032613399	30049	691127
250.86434388160706	23	0.30150753	3.1350746	41.0	0.0	151.0	0.0	0.0019967386	0.0019967386	0.0019967386	0.0019967386	30049	721176
260.31178283691406	24	0.91457283	5.994783	52.0	0.0	151.0	0.0	0.006056774	0.006056774	0.006056774	0.006056774	30049	751225
269.6364300251007	25	0.93467337	5.786031	51.0	0.0	151.0	0.0	0.0061898897	0.0061898897	0.0061898897	0.0061898897	30049	781274
279.18846797943115	26	1.2763819	5.5391703	39.0	0.0	151.0	0.0	0.008452861	0.008452861	0.008452861	0.008452861	30049	811323
288.82088899612427	27	1.557789	7.331726	48.0	0.0	151.0	0.0	0.010316483	0.010316483	0.010316483	0.010316483	30049	841372
298.24043583869934	28	0.8442211	5.269697	51.0	0.0	151.0	0.0	0.005590868	0.005590868	0.005590868	0.005590868	30049	871421
307.7487337589264	29	0.42713568	3.400188	34.0	0.0	151.0	0.0	0.002828713	0.002828713	0.002828713	0.002828713	30049	901470
318.0655107498169	30	1.2663317	6.6366143	51.0	0.0	151.0	0.0	0.008386303	0.008386303	0.008386303	0.008386303	30049	931519
327.4214127063751	31	0.47738692	4.7222595	57.0	0.0	151.0	0.0	0.0031615028	0.0031615028	0.0031615028	0.0031615028	30049	961568
